Unnamed: 0,title,text,label
10,Trump campaign's digital director to meet House intelligence panel: WSJ,"(Reuters) - The digital director for Donald Trump’s 2016 election campaign is scheduled to meet the U.S. House of Representatives Intelligence Committee on Tuesday as the panel investigates alleged Russian meddling in last year’s election, the Wall Street Journal reported on Sunday. It would be Brad Parscale’s first interview with any of the committees investigating the matter. Neither Parscale nor committee staff could immediately be reached for comment. Foreign nationals cannot spend money on electioneering communications, but the term under U.S. law applies only to communications made by broadcast, cable or satellite - with no mention of the internet. The use of social media platforms was part of what U.S. intelligence agencies concluded was a broader Russian effort to meddle in the election campaign, an allegation the Kremlin has denied. Several congressional committees, as well as special counsel Robert Mueller, are investigating alleged Russian interference, including any potential collusion between Trump campaign associates and Moscow. Trump has denied any such collusion. U.S. lawmakers, alarmed that foreign entities used the internet to influence last year’s election, introduced legislation on Thursday to extend rules governing political advertising on television, print and radio to social media like Facebook Inc. Facebook, Twitter Inc and Alphabet Inc’s  Google said on Thursday they would send their general counsels to testify on Nov. 1 before public hearings of the Senate and House Intelligence Committees. Trump’s election campaign spent some $70 million on highly targeted Facebook advertising last year, Parscale told Reuters this year. ",1
11,"U.S Treasury’s Lew says Colombia peace deal to boost investment, unlock new aid","BOGOTA (Reuters) - Colombia’s peace deal with the Marxist FARC rebel group will bring more investment to the country, backed partly by new donor aid and loans from multilateral development banks, U.S. Treasury Secretary Jack Lew and his Colombian counterpart said on Wednesday.     Lew told a news conference in Bogota that the peace accord, signed on Monday and set to be voted on by the Colombian people on Sunday, would add to the confidence of foreign investors in Colombia. The 52-year war killed 220,000 people and left millions displaced.     “Implementing the agreement, showing that Colombia has a stable future, I think will make Colombia a more attractive place for foreign investment,” Lew said after meeting with Colombian Finance Minister Mauricio Cardenas and President Juan Manuel Santos.      He said Santos’ government already had an “excellent reputation” among foreign investors for sound management of fiscal policy and pursuit of economic reforms, despite major challenges from low oil prices. Cardenas said the peace accord would attract both domestic and foreign investment and spur new spending on infrastructure and schools in former conflict areas. He declined to specify amounts but previously estimated that peace with FARC could boost Colombia’s economic growth by 1 percentage point annually.      “It will be at the initial stages, more tourism. That’s one of the areas we think the agreement will have the most direct and immediate impact,” Cardenas said. “We will be able also to secure additional funding through cooperation, donors and lending by multilaterals to support expenditures and investments in the rural communities where the conflict was most acute.”     Former FARC fighters are already making plans for eco-tourism ventures and cheesemaking operations in vast jungles largely untouched for decades. The peace deal gives FARC a voice in Colombia’s political process. Cardenas said that put the group “in the competition for ideas” but would not alter the center-right government’s economic reform plan, “which thinks that one of the pillars of the success of any country is having low inflation, low fiscal deficit, low debt, and at the same time having a progressive agenda.”          Lew said the United States was still committed to providing bilateral aid to Colombia and that he and Cardenas discussed opportunities to gain support from multilateral institutions such as the International Monetary Fund, World Bank and Inter-American Development Bank. ",1
12,dr david duke and dr slattery expose hillarys treason and why trump  duke will win,"watch dr dukes powerful new television commercial   am 
watch dr dukes new television commercial",1
13,"British foreign minister to visit Iran, lobby for jailed aid worker","LONDON (Reuters) - British foreign minister Boris Johnson will travel to Iran on Saturday to lobby counterpart Mohammad Javad Zarif for the release of jailed Iranian-British aid worker Nazanin Zaghari-Ratcliffe. The trip will be only the third by a British foreign minister to Iran in the last 14 years, and takes place against a complex backdrop of historical, regional and bilateral tensions. Johnson has vowed to leave  no stone unturned  in Britain s efforts to free Zaghari-Ratcliffe, a project manager with the Thomson Reuters Foundation, who was sentenced to five years in prison after being convicted by an Iranian court of plotting to overthrow the clerical establishment. She denies the charges.  The Foreign Secretary will urge the Iranians to release dual nationals where there are humanitarian grounds to do so,  a foreign office spokesman said. Zaghari-Ratcliffe is not the only dual national being held in Iran, but has become the most high profile after Johnson said she had been teaching people journalism before her arrest in April 2016, in remarks critics said could have prompted Iran to extend her sentence.  The Thomson Reuters Foundation, a charity organization that is independent of Thomson Reuters and operates independently of Reuters News, said Zaghari-Ratcliffe had been on holiday and had not been teaching journalism in Iran. Johnson has since apologized for his comments. There were calls for his resignation - something which threatened to destabilize Prime Minister Theresa May s minority government at a crucial point in Britain s Brexit negotiations. Zaghari-Ratcliffe has been told she will appear in court on Dec. 10, her husband Richard has said. The visit will be sandwiched between meetings in Oman and the United Arab Emirates as Johnson - a key proponent of Britain s exit from the European Union - takes advantage of a gap in a domestic parliamentary calendar dominated by Brexit. Johnson was a surprise choice for Britain s top diplomat when he was appointed by May in 2016. He has a record of political gaffes and use of florid and sometimes undiplomatic language.  The visit will test his ability to navigate a political landscape littered with potential pitfalls. Iran s 1979 Islamic Revolution turned it into a pariah state for most of the West and many Middle Eastern neighbors. International sanctions have only recently been lifted as part of a multilateral nuclear deal to curb Iran s disputed uranium enrichment program. That deal is under threat after U.S. President Donald Trump decided to decertify Iran s compliance with the terms of the agreement.  Britain has voiced its continued support for the nuclear deal but is one of a number of Western powers voicing concerns about Tehran s  destabilizing  influence in the region.  This visit comes at a crucial time for the Gulf region and provides an opportunity to discuss a peaceful solution to the conflict in Yemen, the future of the Iran nuclear deal and the current volatility in the Middle East,  the spokesman said.  ",1
14, Keith Olbermann Lashes Out At Trump For Whining About Leaks With One Perfect Tweet,"Keith Olbermann just fired an angry tweet at Donald Trump that will almost certainly leave him seething in fury.Last week, Trump gave highly classified intelligence to Russian officials during a meeting in the Oval Office in which Russian state media was allowed but American journalists were banned.Spilling the intel puts the source of the information in jeopardy and hurts our national security.The Russians can even use the information in order to silence the source from revealing their own activity in Syria. In short, American intelligence gathering efforts against ISIS and Russia have just been seriously compromised.Outrage immediately ensued after the story broke, with both Democrats and Republicans expressing concern over Trump s actions. The optic are also terrible in light of the fact that Trump is embroiled in a growing scandal involving Russia and had fired FBI Director James Comey the day before the meeting.Of course, Trump took to Twitter on Tuesday to defend his actions, ending his rant by whining about leakers despite the fact that he leaked highly classified information to the Russians.As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining .  Donald J. Trump (@realDonaldTrump) May 16, 2017 to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS & terrorism.  Donald J. Trump (@realDonaldTrump) May 16, 2017I have been asking Director Comey & others, from the beginning of my administration, to find the LEAKERS in the intelligence community ..  Donald J. Trump (@realDonaldTrump) May 16, 2017GQ special correspondent Keith Olbermann was NOT impressed, especially after reading the last tweet. So he lashed out at Trump with words every American wants to say to him right now.YOU are the leaker, you stupid, pea-brained, motherfucking traitor. RESIGN. https://t.co/ZRXevAonG9  Keith Olbermann (@KeithOlbermann) May 16, 2017Donald Trump is a traitor. He violated his oath of office and violated the trust of an ally by sharing this intel with the Russians, who interfered with the 2016 Election by hacking into our political institutions. Was this the price the Russians demanded in exchange for helping Trump win? Because if it is, our national security is at serious risk. Russia would love nothing more than know everything we know. What s next? Will Trump share NATO strategies with Russia? How about the nuclear codes?Clearly, Trump is willing to give his Russian buddies anything, whether or not they actually ask for it. This is a violation of the American people s trust and there should be consequences. He should either resign in disgrace or be impeached and put behind bars where traitors belong. The Russians have a mole in the White House. His name is Donald Trump.Featured Image: Screenshot",0
15,"Aghast at Iran's Syria gains, Gulf Arabs see potential in Trump","RIYADH (Reuters) - “Where are you, Oh Arabs, Oh Muslims, while we are being slaughtered?”  An old man’s cry, in a video posted online from Aleppo’s ruins, poses an uncomfortable question for the mainly Sunni Muslim Arab states backing rebels fighting President Bashar al-Assad and his allies Iran and Russia.  For Saudi Arabia, locked in a regional struggle with Iran, Assad’s capture of the rebel haven reflects a dangerous tilt in the Middle East balance of power toward Tehran. Dismayed by this boost to Iranian ambitions for a “Shi’ite crescent” of influence from Afghanistan to the Mediterranean, Riyadh is determined to reverse Tehran’s gains sooner or later. Countering Iran, buoyed by its 2015 nuclear deal with world powers, remains central to Gulf Arab policy but it is not clear how this might be achieved, especially when other concerns are multiplying. Beset by low oil prices, at war in Yemen, and ties with Egypt strained, Riyadh and Gulf allies are questioning how much armed help they should now give the rebels, diplomats say. The monarchies are frustrated with President Barack Obama’s light touch approach to the war - relying on local fighters instead of large U.S. military deployments or missile strikes. President-elect Donald Trump poses an intriguing contrast. Seen as more decisive than Obama, Trump’s choices of James Mattis, a retired Marine general distrustful of Iran, as Defense Secretary, and oil man Rex Tillerson as Secretary of State, have pleased Gulf Arab energy exporters. But much remains uncertain, not least Trump’s admiration for Russian President Vladimir Putin, an Assad ally. “What we have learned from the U.S. election is to wait for actions, not words,” said former Saudi intelligence chief Prince Turki al-Faisal. A senior Western diplomat said Saudi officials were curious to see how Trump translates into policy his campaign criticism of Iran and his praise of Putin. Saudi Foreign Minister Adel al-Jubeir said he had spent time in the United States to sound out the next administration.  Officials said Gulf states were asking Trump associates about Syria, to assess whether he would pursue a U.S.-led effort with Gulf states, Turkey and Western nations to arm the rebels. Trump has indicated he may abandon the rebels to focus on fighting Islamic State.  Gulf Arab states want to test that view, said one Western official. A Gulf state foreign ministry official described Trump as “a businessman with whom you can make a deal”. Gulf humanitarian aid will remain: Sunni Arab societies will not accept curbs on relief to the mostly Sunni country, after a war that has forced 5 million Syrians to flee and killed 300,000. But the extent of their armed support appears in question. Qatar, with Saudi Arabia the most enthusiastic backer of the rebels, says it would prefer to continue military aid but insists this should remain a collective effort.  Proclaiming “great faith” in Trump, Asaad al-Zoubi, Saudi-based chief negotiator for the main opposition body, the High Negotiations Council, said some rebel backers had met Trump advisers to explain their cause. “They did not receive an answer from Trump’s people. They (the advisers) wanted to listen more than they wanted to answer,” he said. Sami alFaraj, a security adviser to the Gulf Cooperation Council of six Gulf Arab states, told Reuters that the Gulf countries “need to regroup, have a strategic pause and look at how we pursue our objectives in the time ahead.” “The Syrian case has not been closed,” he said. They would push for a transitional administration in Syria - something neither Assad nor Tehran accepts. Any notion of Gulf Arab leverage in future negotiations   seems far-fetched, given the determination of Assad, Moscow and Tehran to carve out territorial gains. But Jubeir told the Arab League in Cairo that if world powers failed to constrain Assad there would be no political solution to the war. “If we cannot find an effective way to pressure the Syrian regime, we will not reach a political solution and the killing, displacement, and injustice in Syria will go on,” Jubeir said. While drawn to Trump, the Gulf monarchies feel his views are not fully formed, and they want to do nothing that might cause him to harm their interests. AlFaraj said he expected Trump to deal favorably with Gulf states, which have the wealth to help create U.S. jobs. He believed a suggestion by Trump that Gulf states pay for safe zones in Syria was worth considering. “If he wants to create jobs there is no better field than selling weapons,” alFaraj said. “We are the only people who have surplus cash.” However, Arab resentment at Western inaction over Syria appears deep and enduring. Sheikh Khalifa bin Salman al Khalifa, foreign minister of Bahrain, an ally of Riyadh, told Reuters: “The whole thing in Syria was because of disengagement from world powers about how to deal with the matter. So with all the changes in the political leadership (in the West) let’s hope for some new commitment for Syria.” Asked if it was realistic to back rebels who had lost their major urban stronghold, he replied: “Do you think its realistic that we should also allow such bloodshed and people dying to go on and on and on. What’s the next city after Aleppo?” ",1
16,"Mattis sees opportunity for talks if North Korea halts missile tests, development","COLORADO SPRINGS, Colo. (Reuters) - U.S. Defense Secretary Jim Mattis said on Thursday there could be an opportunity for talks between North Korea and the United States if Pyongyang stopped testing and developing its nuclear and missile programs.  So long as they stop testing, stop developing, they don t export their weapons, there would be opportunity for talks,  Mattis told reporters on a military plane. While Washington has said that all options, including military, are on the table in dealing with North Korea, it has stressed its preference is for a diplomatic solution. Visiting Seoul last week, U.S. President Donald Trump warned North Korea he was prepared to use the full range of American military power to stop any attack, but also urged Pyongyang to  make a deal.   Trump, who had previously called negotiations with North Korea a waste of time, has offered no clear path to talks. Pyongyang has made clear it has little interest in negotiations, at least until it has developed a nuclear-tipped missile capable of hitting the U.S. mainland. The last North Korean missile test was carried out almost two months ago, but U.S. officials say they have seen no signs that Pyongyang has stopped development. Mattis said the U.S. military was closely watching why there had been no missile launches recently, but declined to give potential reasons for it.  There are concerns in South Korea that any potential U.S. strikes against North Korea s nuclear and missile programs could provoke devastating North Korean retaliation against South Korea. Earlier this week, a senior South Korean official said Trump should  under no circumstances  take military action against North Korea without the consent of the government in Seoul. In Colorado, Mattis will visit the U.S. Northern Command and the North American Aerospace Defense Command (NORAD), which are responsible for homeland defense, including tracking and potentially intercepting North Korean missiles. ",1
17,Zimbabwe's Mnangagwa opens amnesty window for return of stolen funds,"HARARE (Reuters) - Zimbabwe s new president, Emmerson Mnangagwa, on Tuesday announced a three-month amnesty window for the return of public funds illegally stashed abroad by individuals and companies. Upon the expiry of the amnesty at end of February next year, the government will arrest and prosecute those who have failed to comply, Mnangagwa said in a statement. Mnangagwa was sworn-in as president on Friday and promised to tackle corruption, which had become endemic under former president Robert Mugabe s 37-year rule.  Those affected are thus encouraged to take advantage of the three-month moratorium to return the illegally externalized funds and assets in order to avoid the pain and ignominy of being visited by the long arm of the law,  Mnangagwa said. Zimbabwe s new president is under pressure to deliver, especially on the economy, which is in the grip of severe foreign currency shortages that have seen banks failing to give cash to customers. Mnangagwa told heads of government ministries on Tuesday that he was putting together a  leaner  government, which would see the merging of some departments to enhance efficiency. Critics say Zimbabwe has a bloated civil service, which chews more than 90 percent of the national budget. Mnangagwa, however, said only workers of retirement age would be laid off. He promised to rebuild the economy and improve the livelihoods of Zimbabweans.  My government will have no tolerance for bureaucratic slothfulness, which is quick to brandish procedures as an excuse for stalling service delivery to citizens, investors and other stakeholders,  Mnangagwa said in a statement read to the government officials. After recovering under a unity government between the ruling ZANU-PF and the opposition between 2009 and 2012, the southern African nation s economy has unraveled with the unemployment rate above 90 percent. Mnangagwa is expected to announce a cabinet this week, with all eyes on whether he breaks with the past and names a broad-based government or selects old guard figures from Mugabe s era. An official at parliament said Mnangagwa had asked for curriculum vitaes of ZANU-PF legislators on Tuesday as he moves to put the new cabinet in place. Meanwhile, deputy parliament speaker Mabel Chinomona told the house that she had been informed by ZANU-PF that the party had recalled five legislators from parliament, indicating the five had been dismissed as ZANU-PF lawmakers. The members, all linked to the G40 group that supported Mugabe s wife Grace, include former ministers Savior Kasukuwere, Jonathan Moyo and Ignatius Chombo, who is facing corruption charges in court. ",1
18,EU's Juncker says Dec. 4 meeting with May will show if Brexit progress made,"BRUSSELS (Reuters) - The president of the European Commission Jean-Claude Juncker said on Friday that a meeting with British Prime Minister Theresa May on December 4 will allow the EU to see whether sufficient progress was made on Brexit talks.  I will meet the British prime minister on 4 December. Then we will see if there has been sufficient progress,  he told reporters in Brussels ahead of an EU summit that May is attending. Juncker said there had been progress in Brexit talks. ",1
19, This Historic Lawsuit May Finally Expose Trump’s Tax Returns,"A first-of-its-kind lawsuit was announced on Monday. The lawsuit will be filed jointly by Maryland s Attorney General, Brian Frosh and the District of Columbia s Attorney General, Karl Racine. The lawsuit claims that Trump is in violation of the emolument clause in the Constitution. The emolument clause prevents the POTUS from receiving gifts from foreign governments. It s essentially a charge of corruption. Because of Trump s refusal to disown his company, the Attorney General s believe that they have the grounds to file an injunction against Trump for violating the Constitution. The president is bound by oath to  faithfully execute  his office and  preserve, protect and defend the Constitution of the United States,  the lawsuit says. The lawsuit also alleges that Trump is, deeply enmeshed with a legion of foreign and domestic government actors. In order for the lawsuit to be successful, the accuser must prove that Trump s business has done harm to Maryland and D.C. A hurdle that the attorney s lawyer will be easy to accomplish.Those who are anxious to take a look at Trump s personal tax returns should follow this case as it develops. Racine and Frosh have stated that the first step in their legal challenge will be to examine Trump s tax returns in order to understand the full extent of his financial holdings. However, the court may impose privacy protections that prevent Trump s tax documents from being released to the public, at least legally. Never in the history of this country have we had a president with these kinds of extensive business entanglements or a president who refused to adequately distance themselves from their holdings,  Racine during said during a press conference in Washington D.C. Racine also said that  We re getting in here to be the check and balance that it appears Congress is unwilling to be. We re bringing [this] suit because the president has not taken adequate steps to separate himself from his business interests. It is unprecedented that the American people must question day after day whether decisions are made and actions are taken to benefit the United States or to benefit Donald Trump,  Frosh said during the press conference.White House Press Secretary Sean Spicer dismissed the lawsuit as nothing more than a political attack aimed at Trump. It s not hard to conclude that partisan politics may be one of the motivations,  behind the legal case, Spicer said in response to the lawsuit.  The suit was filed by two Democratic attorney generals. The lawyers driving the suit are an advocacy group with partisan ties. It actually started with a press conference as opposed to filing it, which is interesting. It should be pointed out that the fact that the suit was announced at a press conference isn t actually very interesting at all. Spicer was blatantly trying to delegitimize the lawsuit by saying that. As per his track record, Spicer actually only continued to be a national embarrassment.What truly is interesting about the case, is that it is being filed by two government officials. Trump s crony corporate administration would absolutely love for the public not recognize that this may prove to be one of the most important lawsuits in this nation s history, given that it will provide likely provide a more concrete legal definition as to what is considered an emolument. Never before has a president been charged successfully as being in violation of the emolument clause. The case could potentially lead to a whole new set of legal restrictions on the president s office.Featured Image: Photo by Mark Wilson/Getty Images",0
20,"Factbox: Contenders, picks for key jobs in Trump's administration","(Reuters) - U.S. President-elect Donald Trump said in an interview aired on Friday that he expected to have most members of his Cabinet announced next week. Trump takes office on Jan. 20. Below are people mentioned as contenders for senior roles as Trump works to form his administration before taking office on Jan. 20, according to Reuters sources and media reports. See the end of list for posts already filled. * Mitt Romney, 2012 Republican presidential nominee and former Massachusetts governor  * Rudy Giuliani, Republican former mayor of New York City * Bob Corker, Republican U.S. senator from Tennessee and chairman of the Senate Foreign Relations Committee * David Petraeus, retired general and former CIA director who pleaded guilty to mishandling classified information that he shared with his biographer, with whom he was having an affair * Michael McCaul, Republican U.S. representative from Texas and chairman of the House Homeland Security Committee * David Clarke, Milwaukee County sheriff and vocal Trump supporter * Retired Marine Corps General John Kelly, former leader of Southern Command  * Joe Arpaio, outgoing Maricopa County, Arizona, sheriff, after losing his bid for re-election, who campaigned for Trump * Kris Kobach, Kansas secretary of state * Frances Townsend, who was homeland security and counterterrorism adviser to Republican President George W. Bush * Jeff Holmstead, energy lawyer, former EPA official during George W. Bush administration * Robert Grady, venture capitalist, partner in private equity firm Gryphon Investors  * Leslie Rutledge, Republican Arkansas attorney general * Carol Comer, commissioner of the Indiana Department of Environmental Management * Scott Pruitt, Republican Oklahoma attorney general * Kevin Cramer, Republican U.S. representative from North Dakota * Robert Grady, venture capitalist, partner in private equity firm Gryphon Investors  * Heidi Heitkamp, Democratic U.S. senator from North Dakota * Joe Manchin, Democratic U.S. senator from West Virginia * Gary Cohn, president of Goldman Sachs Group Inc * Larry Nichols, co-founder of Devon Energy Corp * James Connaughton, chief executive of Nautilus Data Technologies and a former environmental adviser to President George W. Bush * Rick Perry, former Republican Texas governor * Forrest Lucas, founder of oil products company Lucas Oil * Heidi Heitkamp, Democratic U.S. senator from North Dakota * Robert Grady, venture capitalist, partner in private equity firm Gryphon Investors * Cathy McMorris Rodgers, U.S. representative from Washington state and House Republican Conference chair * Sarah Palin, former Alaska governor and 2008 Republican vice presidential nominee * Jan Brewer, former Republican Arizona governor * Mary Fallin, Republican Oklahoma governor * Ray Washburne, chief executive of investment company Charter Holdings * U.S. Navy Admiral Mike Rogers, director of the National Security Agency * Ronald Burgess, retired U.S. Army lieutenant general and former Defense Intelligence Agency chief  * Robert Cardillo, director of the National Geospatial-Intelligence Agency * Pete Hoekstra, former Republican U.S. representative from Michigan * Rudy Giuliani, former Republican mayor of New York City  * Dan DiMicco, former chief executive of steel producer Nucor Corp * Andrew Puzder, chief executive officer of CKE Restaurants * Lou Barletta, Republican U.S. representative from Pennsylvania * Victoria Lipnic, U.S. Equal Employment Opportunity Commission member and former Labor Department official during the George W. Bush administration * Dr. Ben Carson, former 2016 Republican presidential candidate and retired neurosurgeon * Gary Cohn, president of Goldman Sachs Group Inc * Mick Mulvaney, Republican U.S. representative from South Carolina * Scott Brown, former Republican U.S. senator from Massachusetts * Sarah Palin, former Alaska governor and 2008 Republican vice presidential nominee * Jeff Miller, former Republican U.S. representative from Florida who was chairman of the House Veterans Affairs Committee The Trump transition team confirmed the president-elect would choose from a list of 21 names he drew up during his campaign, including Republican U.S. Senator Mike Lee of Utah and William Pryor, a federal judge with the 11th U.S. Circuit Court of Appeals.  * Republican National Committee Chairman Reince Priebus * Steve Bannon, former head of the conservative website Breitbart News * Jeff Sessions, Republican U.S. senator from Alabama and senior member of the Senate Judiciary Committee (subject to Senate confirmation) * Republican U.S. Representative Mike Pompeo from Kansas (subject to Senate confirmation) * Michael Flynn, retired Army lieutenant general and former director of the Defense Intelligence Agency * Nikki Haley, Republican South Carolina governor (subject to Senate confirmation) * Betsy DeVos, Republican donor and former chair of the Michigan Republican Party (subject to Senate confirmation) * Tom Price, Republican U.S. representative from Georgia,  orthopedic surgeon (subject to Senate confirmation) * Elaine Chao, former labor secretary and deputy transportation secretary under Republican Presidents George W. Bush and George H.W. Bush, respectively (subject to Senate confirmation). Chao is married to Senate Majority Leader Mitch McConnell * Steven Mnuchin, former Goldman Sachs Group Inc executive and Trump’s campaign finance chairman (subject to Senate confirmation) * Wilbur Ross, billionaire investor, chairman of Invesco Ltd subsidiary WL Ross & Co (subject to Senate confirmation) * James Mattis, retired Marine Corps general (subject to Senate confirmation) ",1
